,lemma,source,collection_count,is_unique
442,Iuuenes,anonymous_angelus.predicted_лем.csv,1.0,True
443,Iuuentus,anonymous_angelus.predicted_лем.csv,3.0,False
444,ira,anonymous_angelus.predicted_лем.csv,6.0,False
445,iniquitas,anonymous_angelus.predicted_лем.csv,4.0,False
446,kalenda,anonymous_angelus.predicted_лем.csv,1.0,True
447,labium,anonymous_angelus.predicted_лем.csv,6.0,False
448,labrum,anonymous_angelus.predicted_лем.csv,1.0,True
449,Labrusca,anonymous_angelus.predicted_лем.csv,1.0,True
450,lac,anonymous_angelus.predicted_лем.csv,5.0,False
451,lacus,anonymous_angelus.predicted_лем.csv,4.0,False
452,Lactuca,anonymous_angelus.predicted_лем.csv,2.0,False
453,lacerta,anonymous_angelus.predicted_лем.csv,1.0,True
454,laguncula,anonymous_angelus.predicted_лем.csv,1.0,True
455,Lagena,anonymous_angelus.predicted_лем.csv,2.0,False
456,lamina,anonymous_angelus.predicted_лем.csv,1.0,True
457,Lamia,anonymous_angelus.predicted_лем.csv,2.0,False
458,Lana,anonymous_angelus.predicted_лем.csv,2.0,False
459,lancea,anonymous_angelus.predicted_лем.csv,2.0,False
460,lapis,anonymous_angelus.predicted_лем.csv,5.0,False
461,Lampas,anonymous_angelus.predicted_лем.csv,3.0,False
462,Laqueus,anonymous_angelus.predicted_лем.csv,5.0,False
463,laquearium,anonymous_angelus.predicted_лем.csv,2.0,False
464,Later,anonymous_angelus.predicted_лем.csv,2.0,False
465,latus,anonymous_angelus.predicted_лем.csv,3.0,False
466,latitudo,anonymous_angelus.predicted_лем.csv,4.0,False
467,Latomus,anonymous_angelus.predicted_лем.csv,1.0,True
468,latros,anonymous_angelus.predicted_лем.csv,1.0,True
469,Leo,anonymous_angelus.predicted_лем.csv,5.0,False
470,Leaena,anonymous_angelus.predicted_лем.csv,1.0,True
471,lectus,anonymous_angelus.predicted_лем.csv,5.0,False
472,lectulus,anonymous_angelus.predicted_лем.csv,2.0,False
473,lex,anonymous_angelus.predicted_лем.csv,6.0,False
474,legislator,anonymous_angelus.predicted_лем.csv,1.0,True
475,legatus,anonymous_angelus.predicted_лем.csv,2.0,False
476,legatio,anonymous_angelus.predicted_лем.csv,1.0,True
477,Lepus,anonymous_angelus.predicted_лем.csv,1.0,True
478,Lepra,anonymous_angelus.predicted_лем.csv,3.0,False
479,leprosus,anonymous_angelus.predicted_лем.csv,1.0,True
480,leuo,anonymous_angelus.predicted_лем.csv,4.0,False
481,Leuiathan,anonymous_angelus.predicted_лем.csv,1.0,True
482,Libanus,anonymous_angelus.predicted_лем.csv,2.0,False
483,lingua,anonymous_angelus.predicted_лем.csv,6.0,False
484,lignum,anonymous_angelus.predicted_лем.csv,5.0,False
485,Lilius,anonymous_angelus.predicted_лем.csv,3.0,False
486,limen,anonymous_angelus.predicted_лем.csv,1.0,True
487,linum,anonymous_angelus.predicted_лем.csv,2.0,False
488,linea,anonymous_angelus.predicted_лем.csv,1.0,True
489,Littus,anonymous_angelus.predicted_лем.csv,1.0,True
490,Lippus,anonymous_angelus.predicted_лем.csv,1.0,True
491,liber,anonymous_angelus.predicted_лем.csv,4.0,False
492,locus,anonymous_angelus.predicted_лем.csv,4.0,False
493,locusta,anonymous_angelus.predicted_лем.csv,2.0,False
494,loculus,anonymous_angelus.predicted_лем.csv,1.0,True
495,longitudo,anonymous_angelus.predicted_лем.csv,1.0,True
496,lus,anonymous_angelus.predicted_лем.csv,1.0,True
497,lux,anonymous_angelus.predicted_лем.csv,5.0,False
498,Lucifer,anonymous_angelus.predicted_лем.csv,4.0,False
499,Lucerna,anonymous_angelus.predicted_лем.csv,5.0,False
500,lumen,anonymous_angelus.predicted_лем.csv,4.0,False
501,lumbus,anonymous_angelus.predicted_лем.csv,2.0,False
502,lumbo,anonymous_angelus.predicted_лем.csv,1.0,True
503,luna,anonymous_angelus.predicted_лем.csv,6.0,False
504,lupus,anonymous_angelus.predicted_лем.csv,3.0,False
505,lutum,anonymous_angelus.predicted_лем.csv,5.0,False
506,Luter,anonymous_angelus.predicted_лем.csv,2.0,False
507,Maceria,anonymous_angelus.predicted_лем.csv,2.0,False
508,macula,anonymous_angelus.predicted_лем.csv,5.0,False
509,malum,anonymous_angelus.predicted_лем.csv,2.0,False
510,Punicus,anonymous_angelus.predicted_лем.csv,1.0,True
511,malogranata,anonymous_angelus.predicted_лем.csv,1.0,True
512,malus,anonymous_angelus.predicted_лем.csv,7.0,False
513,Mamma,anonymous_angelus.predicted_лем.csv,2.0,False
514,mano,anonymous_angelus.predicted_лем.csv,5.0,False
515,matutinum,anonymous_angelus.predicted_лем.csv,1.0,True
516,manus,anonymous_angelus.predicted_лем.csv,6.0,False
517,manna,anonymous_angelus.predicted_лем.csv,4.0,False
518,Manipulus,anonymous_angelus.predicted_лем.csv,1.0,True
519,Mandragora,anonymous_angelus.predicted_лем.csv,1.0,True
520,Margus,anonymous_angelus.predicted_лем.csv,1.0,True
521,mare,anonymous_angelus.predicted_лем.csv,5.0,False
522,Marmor,anonymous_angelus.predicted_лем.csv,2.0,False
523,Margarita,anonymous_angelus.predicted_лем.csv,1.0,True
524,masculus,anonymous_angelus.predicted_лем.csv,1.0,True
525,mater,anonymous_angelus.predicted_лем.csv,2.0,False
526,malleus,anonymous_angelus.predicted_лем.csv,3.0,False
527,Maxilla,anonymous_angelus.predicted_лем.csv,2.0,False
528,Medulla,anonymous_angelus.predicted_лем.csv,1.0,True
529,mel,anonymous_angelus.predicted_лем.csv,4.0,False
530,membrum,anonymous_angelus.predicted_лем.csv,2.0,False
531,mensis,anonymous_angelus.predicted_лем.csv,3.0,False
532,mensa,anonymous_angelus.predicted_лем.csv,5.0,False
533,moenium,anonymous_angelus.predicted_лем.csv,1.0,True
534,meridies,anonymous_angelus.predicted_лем.csv,3.0,False
535,mercenarius,anonymous_angelus.predicted_лем.csv,2.0,False
536,meretrix,anonymous_angelus.predicted_лем.csv,4.0,False
537,messis,anonymous_angelus.predicted_лем.csv,5.0,False
538,messor,anonymous_angelus.predicted_лем.csv,1.0,True
539,Mica,anonymous_angelus.predicted_лем.csv,1.0,True
540,miles,anonymous_angelus.predicted_лем.csv,2.0,False
541,militia,anonymous_angelus.predicted_лем.csv,2.0,False
542,miluus,anonymous_angelus.predicted_лем.csv,1.0,True
543,Myrrha,anonymous_angelus.predicted_лем.csv,2.0,False
544,Myrtus,anonymous_angelus.predicted_лем.csv,2.0,False
545,Myrica,anonymous_angelus.predicted_лем.csv,1.0,True
546,Mytra,anonymous_angelus.predicted_лем.csv,1.0,True
547,Moab,anonymous_angelus.predicted_лем.csv,1.0,True
548,modius,anonymous_angelus.predicted_лем.csv,2.0,False
549,mola,anonymous_angelus.predicted_лем.csv,3.0,False
550,Monilia,anonymous_angelus.predicted_лем.csv,1.0,True
551,mons,anonymous_angelus.predicted_лем.csv,4.0,False
552,mors,anonymous_angelus.predicted_лем.csv,7.0,False
553,Morus,anonymous_angelus.predicted_лем.csv,1.0,True
554,Mortariolum,anonymous_angelus.predicted_лем.csv,1.0,True
555,mulier,anonymous_angelus.predicted_лем.csv,5.0,False
556,mulus,anonymous_angelus.predicted_лем.csv,2.0,False
557,munitio,anonymous_angelus.predicted_лем.csv,2.0,False
558,murus,anonymous_angelus.predicted_лем.csv,2.0,False
559,murenula,anonymous_angelus.predicted_лем.csv,2.0,False
560,musca,anonymous_angelus.predicted_лем.csv,2.0,False
561,mustus,anonymous_angelus.predicted_лем.csv,1.0,True
562,Mustela,anonymous_angelus.predicted_лем.csv,1.0,True
563,naris,anonymous_angelus.predicted_лем.csv,2.0,False
564,Nardus,anonymous_angelus.predicted_лем.csv,2.0,False
565,nasus,anonymous_angelus.predicted_лем.csv,2.0,False
566,Nauis,anonymous_angelus.predicted_лем.csv,3.0,False
567,nauicula,anonymous_angelus.predicted_лем.csv,2.0,False
568,nebula,anonymous_angelus.predicted_лем.csv,3.0,False
569,Neruus,anonymous_angelus.predicted_лем.csv,2.0,False
570,nemus,anonymous_angelus.predicted_лем.csv,1.0,True
571,nycticorax,anonymous_angelus.predicted_лем.csv,2.0,False
572,nidus,anonymous_angelus.predicted_лем.csv,4.0,False
573,nidulus,anonymous_angelus.predicted_лем.csv,1.0,True
574,nigredo,anonymous_angelus.predicted_лем.csv,1.0,True
575,nitrum,anonymous_angelus.predicted_лем.csv,2.0,False
576,nix,anonymous_angelus.predicted_лем.csv,2.0,False
577,noctuus,anonymous_angelus.predicted_лем.csv,1.0,True
578,nouaculum,anonymous_angelus.predicted_лем.csv,3.0,False
579,nox,anonymous_angelus.predicted_лем.csv,4.0,False
580,nubes,anonymous_angelus.predicted_лем.csv,4.0,False
581,nuptia,anonymous_angelus.predicted_лем.csv,4.0,False
582,nurus,anonymous_angelus.predicted_лем.csv,1.0,True
583,nuces,anonymous_angelus.predicted_лем.csv,1.0,True
584,Obryzus,anonymous_angelus.predicted_лем.csv,1.0,True
585,obstetrix,anonymous_angelus.predicted_лем.csv,1.0,True
586,oculus,anonymous_angelus.predicted_лем.csv,6.0,False
587,Occidens,anonymous_angelus.predicted_лем.csv,1.0,True
588,odor,anonymous_angelus.predicted_лем.csv,6.0,False
589,oliua,anonymous_angelus.predicted_лем.csv,3.0,False
590,oleum,anonymous_angelus.predicted_лем.csv,6.0,False
591,olla,anonymous_angelus.predicted_лем.csv,2.0,False
592,onocentaurus,anonymous_angelus.predicted_лем.csv,2.0,False
593,Onager,anonymous_angelus.predicted_лем.csv,2.0,False
594,Onycha,anonymous_angelus.predicted_лем.csv,1.0,True
595,optimas,anonymous_angelus.predicted_лем.csv,1.0,True
596,orbis,anonymous_angelus.predicted_лем.csv,2.0,False
597,Ordeus,anonymous_angelus.predicted_лем.csv,1.0,True
598,organum,anonymous_angelus.predicted_лем.csv,2.0,False
599,oriens,anonymous_angelus.predicted_лем.csv,3.0,False
600,orio,anonymous_angelus.predicted_лем.csv,1.0,True
601,ortus,anonymous_angelus.predicted_лем.csv,3.0,False
602,os,anonymous_angelus.predicted_лем.csv,5.0,False
603,osculum,anonymous_angelus.predicted_лем.csv,4.0,False
604,ostium,anonymous_angelus.predicted_лем.csv,2.0,False
605,ovum,anonymous_angelus.predicted_лем.csv,2.0,False
606,ouis,anonymous_angelus.predicted_лем.csv,6.0,False
607,Ouile,anonymous_angelus.predicted_лем.csv,2.0,False
608,pax,anonymous_angelus.predicted_лем.csv,6.0,False
609,pacificus,anonymous_angelus.predicted_лем.csv,2.0,False
610,palma,anonymous_angelus.predicted_лем.csv,3.0,False
611,palmes,anonymous_angelus.predicted_лем.csv,2.0,False
612,pallium,anonymous_angelus.predicted_лем.csv,3.0,False
613,palpebra,anonymous_angelus.predicted_лем.csv,1.0,True
614,palea,anonymous_angelus.predicted_лем.csv,2.0,False
615,palus,anonymous_angelus.predicted_лем.csv,1.0,True
616,paliurus,anonymous_angelus.predicted_лем.csv,2.0,False
617,plaga,anonymous_angelus.predicted_лем.csv,1.0,True
618,planta,anonymous_angelus.predicted_лем.csv,2.0,False
619,Platanus,anonymous_angelus.predicted_лем.csv,2.0,False
620,platea,anonymous_angelus.predicted_лем.csv,2.0,False
621,panis,anonymous_angelus.predicted_лем.csv,5.0,False
622,Pannus,anonymous_angelus.predicted_лем.csv,2.0,False
623,Papyrus,anonymous_angelus.predicted_лем.csv,1.0,True
624,Papirius,anonymous_angelus.predicted_лем.csv,1.0,True
625,paradisus,anonymous_angelus.predicted_лем.csv,5.0,False
626,paries,anonymous_angelus.predicted_лем.csv,3.0,False
627,Pardus,anonymous_angelus.predicted_лем.csv,2.0,False
628,pastus,anonymous_angelus.predicted_лем.csv,2.0,False
629,Passer,anonymous_angelus.predicted_лем.csv,3.0,False
630,pater,anonymous_angelus.predicted_лем.csv,6.0,False
631,pauimentum,anonymous_angelus.predicted_лем.csv,3.0,False
632,paxillus,anonymous_angelus.predicted_лем.csv,1.0,True
633,pectus,anonymous_angelus.predicted_лем.csv,3.0,False
634,pectusculum,anonymous_angelus.predicted_лем.csv,1.0,True
635,pecus,anonymous_angelus.predicted_лем.csv,2.0,False
636,peccatum,anonymous_angelus.predicted_лем.csv,6.0,False
637,pes,anonymous_angelus.predicted_лем.csv,5.0,False
638,pellis,anonymous_angelus.predicted_лем.csv,4.0,False
639,pellicanus,anonymous_angelus.predicted_лем.csv,1.0,True
640,pleo,anonymous_angelus.predicted_лем.csv,1.0,True
641,Penna,anonymous_angelus.predicted_лем.csv,2.0,False
642,pennula,anonymous_angelus.predicted_лем.csv,1.0,True
643,Pepones,anonymous_angelus.predicted_лем.csv,1.0,True
644,pero,anonymous_angelus.predicted_лем.csv,1.0,True
645,Peregrinus,anonymous_angelus.predicted_лем.csv,3.0,False
646,perdix,anonymous_angelus.predicted_лем.csv,2.0,False
647,praeda,anonymous_angelus.predicted_лем.csv,1.0,True
648,praesepe,anonymous_angelus.predicted_лем.csv,1.0,True
649,praedo,anonymous_angelus.predicted_лем.csv,1.0,True
650,pessulum,anonymous_angelus.predicted_лем.csv,1.0,True
651,petra,anonymous_angelus.predicted_лем.csv,4.0,False
652,pictura,anonymous_angelus.predicted_лем.csv,1.0,True
653,Pilius,anonymous_angelus.predicted_лем.csv,1.0,True
654,pilosus,anonymous_angelus.predicted_лем.csv,1.0,True
655,Pleiades,anonymous_angelus.predicted_лем.csv,2.0,False
656,Pinus,anonymous_angelus.predicted_лем.csv,1.0,True
657,primogenitum,anonymous_angelus.predicted_лем.csv,1.0,True
658,princeps,anonymous_angelus.predicted_лем.csv,3.0,False
659,piscina,anonymous_angelus.predicted_лем.csv,2.0,False
660,piscis,anonymous_angelus.predicted_лем.csv,4.0,False
661,piscator,anonymous_angelus.predicted_лем.csv,1.0,True
662,pomum,anonymous_angelus.predicted_лем.csv,2.0,False
663,pontifex,anonymous_angelus.predicted_лем.csv,1.0,True
664,porta,anonymous_angelus.predicted_лем.csv,5.0,False
665,porticus,anonymous_angelus.predicted_лем.csv,1.0,True
666,Porrus,anonymous_angelus.predicted_лем.csv,1.0,True
667,Porcius,anonymous_angelus.predicted_лем.csv,1.0,True
668,procurator,anonymous_angelus.predicted_лем.csv,1.0,True
669,propitiatorium,anonymous_angelus.predicted_лем.csv,1.0,True
670,propugnator,anonymous_angelus.predicted_лем.csv,1.0,True
671,propugnaculum,anonymous_angelus.predicted_лем.csv,1.0,True
672,postis,anonymous_angelus.predicted_лем.csv,1.0,True
673,potens,anonymous_angelus.predicted_лем.csv,1.0,True
674,puer,anonymous_angelus.predicted_лем.csv,7.0,False
675,Pullus,anonymous_angelus.predicted_лем.csv,2.0,False
676,puluis,anonymous_angelus.predicted_лем.csv,3.0,False
677,puluillus,anonymous_angelus.predicted_лем.csv,1.0,True
678,plumbum,anonymous_angelus.predicted_лем.csv,2.0,False
679,vluuia,anonymous_angelus.predicted_лем.csv,4.0,False
680,puncgo,anonymous_angelus.predicted_лем.csv,1.0,True
681,Pupilla,anonymous_angelus.predicted_лем.csv,2.0,False
682,pupillus,anonymous_angelus.predicted_лем.csv,2.0,False
683,purpura,anonymous_angelus.predicted_лем.csv,1.0,True
684,Pruina,anonymous_angelus.predicted_лем.csv,2.0,False
685,Pruna,anonymous_angelus.predicted_лем.csv,2.0,False
686,Puteumputeus,anonymous_angelus.predicted_лем.csv,1.0,True
687,quadriga,anonymous_angelus.predicted_лем.csv,2.0,False
688,quercus,anonymous_angelus.predicted_лем.csv,2.0,False
689,quadrans,anonymous_angelus.predicted_лем.csv,2.0,False
690,radix,anonymous_angelus.predicted_лем.csv,4.0,False
691,ramus,anonymous_angelus.predicted_лем.csv,3.0,False
692,Rhamnus,anonymous_angelus.predicted_лем.csv,2.0,False
693,rana,anonymous_angelus.predicted_лем.csv,2.0,False
694,rapina,anonymous_angelus.predicted_лем.csv,3.0,False
695,rationalis,anonymous_angelus.predicted_лем.csv,3.0,False
696,rex,anonymous_angelus.predicted_лем.csv,7.0,False
697,Regina,anonymous_angelus.predicted_лем.csv,1.0,True
698,regnum,anonymous_angelus.predicted_лем.csv,6.0,False
699,regula,anonymous_angelus.predicted_лем.csv,3.0,False
700,Regulus,anonymous_angelus.predicted_лем.csv,2.0,False
701,reclinatorium,anonymous_angelus.predicted_лем.csv,1.0,True
702,renis,anonymous_angelus.predicted_лем.csv,2.0,False
703,reptilis,anonymous_angelus.predicted_лем.csv,2.0,False
704,reto,anonymous_angelus.predicted_лем.csv,2.0,False
705,resticula,anonymous_angelus.predicted_лем.csv,1.0,True
706,retributio,anonymous_angelus.predicted_лем.csv,2.0,False
707,rinoceros,anonymous_angelus.predicted_лем.csv,1.0,True
708,risus,anonymous_angelus.predicted_лем.csv,1.0,True
709,Riui,anonymous_angelus.predicted_лем.csv,1.0,True
710,riuulus,anonymous_angelus.predicted_лем.csv,1.0,True
711,Ros,anonymous_angelus.predicted_лем.csv,4.0,False
712,rosa,anonymous_angelus.predicted_лем.csv,2.0,False
713,rota,anonymous_angelus.predicted_лем.csv,2.0,False
714,rubor,anonymous_angelus.predicted_лем.csv,2.0,False
715,rubus,anonymous_angelus.predicted_лем.csv,1.0,True
716,rubigo,anonymous_angelus.predicted_лем.csv,1.0,True
717,rugitus,anonymous_angelus.predicted_лем.csv,2.0,False
718,ruga,anonymous_angelus.predicted_лем.csv,1.0,True
719,rupis,anonymous_angelus.predicted_лем.csv,2.0,False
720,sabbatum,anonymous_angelus.predicted_лем.csv,3.0,False
721,sacerdos,anonymous_angelus.predicted_лем.csv,4.0,False
722,Saccus,anonymous_angelus.predicted_лем.csv,3.0,False
723,sacculus,anonymous_angelus.predicted_лем.csv,1.0,True
724,scala,anonymous_angelus.predicted_лем.csv,3.0,False
725,scapula,anonymous_angelus.predicted_лем.csv,2.0,False
726,Scarabaeus,anonymous_angelus.predicted_лем.csv,1.0,True
727,Scabies,anonymous_angelus.predicted_лем.csv,1.0,True
728,Scabellus,anonymous_angelus.predicted_лем.csv,2.0,False
729,saga,anonymous_angelus.predicted_лем.csv,1.0,True
730,sagittarius,anonymous_angelus.predicted_лем.csv,1.0,True
731,sagitta,anonymous_angelus.predicted_лем.csv,4.0,False
732,sagena,anonymous_angelus.predicted_лем.csv,4.0,False
733,Sapphirus,anonymous_angelus.predicted_лем.csv,2.0,False
734,sal,anonymous_angelus.predicted_лем.csv,5.0,False
735,salsugo,anonymous_angelus.predicted_лем.csv,1.0,True
736,saliunca,anonymous_angelus.predicted_лем.csv,2.0,False
737,salix,anonymous_angelus.predicted_лем.csv,2.0,False
738,Salterium,anonymous_angelus.predicted_лем.csv,1.0,True
739,sanguis,anonymous_angelus.predicted_лем.csv,5.0,False
740,sanies,anonymous_angelus.predicted_лем.csv,1.0,True
741,squama,anonymous_angelus.predicted_лем.csv,1.0,True
742,sartago,anonymous_angelus.predicted_лем.csv,1.0,True
743,Sardonychus,anonymous_angelus.predicted_лем.csv,1.0,True
744,stabulum,anonymous_angelus.predicted_лем.csv,2.0,False
745,Stactes,anonymous_angelus.predicted_лем.csv,1.0,True
746,Stannumstagnus,anonymous_angelus.predicted_лем.csv,1.0,True
747,stamen,anonymous_angelus.predicted_лем.csv,1.0,True
748,statera,anonymous_angelus.predicted_лем.csv,5.0,False
